Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
27.94086722,No,Travel_Frequently,378.8258123,Research & Development,1.021721055,3.010260669,Other,1,1038.577985,1.008616654,Male,84.20712176,2.998199576,1.001513187,Manufacturing Director,2.009326124,Divorced,4595.981263,6169.833392,0.992763086,Y,Yes,16.92781552,4.002666609,3.985781419,80,0.007869855,6.120194834,5.998744555,2.996377221,0.9496517,8.040917074,2.9643749,8.957464844
58.09415151,No,Travel_Rarely,526.3319617,Research & Development,16.90407073,3.013351706,Human Resources,1,932.4362748,1.006255035,Male,57.19888464,3.002086095,1.010167025,Research Scientist,3.976657708,Single,4539.399949,27019.52221,1.985827353,Y,Yes,11.00484885,3.000166717,2.01600474,80,0.992482101,14.85055659,4.005141699,4.008592399,2.057588807,-0.007810588,1.006338778,8.020180446
59.77404709,Yes,Travel_Rarely,327.1840894,Human Resources,29.08954172,3.000612925,Other,1,1403.827864,2.990884801,Female,90.15025653,4.004221019,2.003056272,Healthcare Representative,2.98419203,Single,2276.892456,23623.14323,0.983603097,Y,Yes,10.95012052,2.998697714,4.001848293,80,3.006259943,9.008350156,4.995786612,2.998822919,6.062668406,3.0077537,2.029883494,1.991649111
31.95487774,Yes,Travel_Frequently,1181.529857,Research & Development,15.07002464,3.007283462,Medical,1,1335.51466,2.018628507,Female,93.11463862,3.004645877,1.996011143,Manufacturing Director,3.000088001,Married,16749.34904,7668.559543,7.959227149,Y,Yes,10.98569609,3.001962591,4.001566325,80,0.004423722,3.941610748,2.993690821,3.011021178,0.941086192,3.021265729,0.999970372,0.985843726
53.98882335,Yes,Travel_Frequently,476.7273335,Human Resources,7.049388337,0.999987967,Other,1,1873.683446,2.992246314,Male,44.97503937,2.000468422,0.990651831,Research Director,3.997572337,Married,5360.566102,20384.78208,4.039707244,Y,No,11.99645748,2.997069107,0.995663969,80,0.010810972,9.997320519,2.011444428,2.995285299,5.077481296,4.991376024,7.006530692,3.064645237
26.0372402,No,Non-Travel,1281.479826,Sales,7.875253105,2.999909932,Medical,1,832.0794736,3.01511908,Male,73.90725855,0.990395975,1.008572213,Manufacturing Director,1.005948687,Divorced,7588.767179,20371.72965,0.044795543,Y,No,10.96722495,2.996376812,4.002585926,80,2.016813531,8.926951953,2.006916937,3.004218654,9.029208038,1.007706039,-0.007446699,8.05563095
28.94215576,Yes,Non-Travel,500.4152518,Sales,26.09797385,3.020113683,Medical,1,1720.973641,0.988464086,Female,72.19975777,2.000158151,1.999477846,Research Scientist,0.9905407,Divorced,6272.506476,14992.18302,0.03010169,Y,Yes,13.02818116,4.004046911,2.003235034,80,1.016815061,16.06510612,2.021018207,3.006686401,4.085657275,-0.074183371,-0.024083394,2.039865149
26.06276182,Yes,Non-Travel,1487.553037,Human Resources,6.882832343,3.000576141,Technical Degree,1,658.9593003,1.014270956,Female,31.99241668,2.00566116,4.987507196,Manager,3.017435318,Divorced,6933.315851,8255.533963,0.978953708,Y,No,11.02629251,3.003412115,0.997493903,80,0.996769604,19.08673037,2.998108429,3.012292324,13.98952377,15.0100038,0.980009953,7.027008304
27.1268491,Yes,Travel_Rarely,723.8617484,Sales,1.00994772,4.027535605,Technical Degree,1,6.25282449,1.984992283,Female,56.94909069,2.996535037,3.986509266,Manufacturing Director,4.002964157,Married,13091.87642,14132.23826,1.990845278,Y,No,17.98773395,3.003946802,4.015020805,80,1.012434385,12.97222005,3.020814469,3.995333496,4.042810646,1.95228011,0.014815192,-0.010599503
28.90504979,Yes,Travel_Rarely,1433.013384,Research & Development,2.002149023,1.999412921,Technical Degree,1,1608.303566,0.996448391,Female,53.09877523,3.002782014,0.992874033,Research Scientist,1.993256622,Single,4823.652777,26412.07952,2.954715288,Y,Yes,10.96421579,3.005936968,2.991077326,80,3.018157969,4.936650977,3.998921764,3.004494787,1.136354785,7.023152507,0.934128781,9.987663526
19.13233216,No,Non-Travel,212.800901,Human Resources,11.00190234,3.997308007,Marketing,1,506.6937827,4.006778533,Female,82.18032737,3.993562607,0.998526882,Research Director,1.010032603,Married,19163.37525,27020.31763,5.01840819,Y,Yes,13.88738104,2.999983143,2.996921409,80,2.01247908,10.03904027,5.986244642,2.995469766,9.07022004,2.920955202,1.002953611,4.923766071
35.10177481,Yes,Travel_Frequently,1404.854947,Research & Development,22.0867362,3.00653068,Technical Degree,1,780.3228866,2.010902665,Male,42.95490088,3.005666187,1.013443299,Research Scientist,4.011807948,Single,2943.727599,3495.542849,0.998603124,Y,Yes,11.99373739,4.00104274,0.979631428,80,-0.002925037,3.907312618,2.997332494,2.992441901,32.87680158,1.910305226,-0.021210605,0.067119773
42.17302642,No,Travel_Frequently,1369.219371,Research & Development,20.068837,3.000226488,Other,1,2049.289382,2.985008588,Female,49.08997358,3.005395034,2.009323704,Healthcare Representative,2.001219871,Married,2100.426871,26527.94349,0.935158157,Y,Yes,22.0144481,2.995621903,3.001009202,80,0.990233114,3.965807357,2.011957007,4.008316683,1.07439254,7.051297365,-0.048925961,1.986844659
48.96365872,No,Travel_Rarely,536.077442,Human Resources,1.051866394,3.988152304,Technical Degree,1,258.2379426,3.012678005,Male,87.02307569,1.006905992,2.007653755,Manager,3.991522857,Divorced,9192.653257,2871.463404,1.010992418,Y,Yes,18.99185737,3.005489803,3.003550907,80,0.003058426,9.052130802,-0.00013391,3.010265828,2.014931436,3.000901489,-0.030324834,7.957662236
27.95101575,Yes,Non-Travel,178.3195563,Human Resources,4.817148758,3.993037487,Human Resources,1,1199.330212,3.013022276,Male,35.18113072,2.9953533,2.009995471,Laboratory Technician,3.997468314,Single,4237.0469,17416.11462,1.022770192,Y,No,14.97467354,3.000173209,3.012674466,80,0.99538736,9.836728959,0.993287549,4.00201789,-0.003659115,7.055944076,-0.041462525,3.00328763
26.03267974,No,Travel_Frequently,1324.535797,Research & Development,10.08511423,3.008880322,Medical,1,721.4774576,2.017199242,Male,53.20197206,2.991740708,1.997904194,Manufacturing Director,1.991110367,Married,2333.757047,13084.77766,1.041379094,Y,Yes,15.01560731,2.997869131,3.996803041,80,-0.003764079,30.01788693,1.987672862,1.998902181,0.985763615,0.963191021,1.026095431,2.067353071
50.9519844,No,Non-Travel,1276.166269,Sales,5.870286643,2.009511526,Human Resources,1,1121.1376,1.995522498,Male,35.98357677,2.994820194,3.012834965,Sales Representative,3.998542015,Divorced,3529.312913,3588.894494,1.058192833,Y,Yes,19.03831732,2.998036058,0.998479484,80,1.99134333,29.92677901,1.997798237,2.010271539,1.892506952,2.033232767,-0.047885098,2.034688241
55.93404813,Yes,Non-Travel,903.0056445,Research & Development,1.922375966,2.004402936,Marketing,1,696.8916753,2.998115007,Male,59.44800455,1.99584853,1.029527993,Healthcare Representative,2.99877155,Single,4302.74915,20447.15534,0.980499981,Y,No,12.00905783,4.003287308,3.999325828,80,-0.002660458,2.034483396,1.982415835,2.995092799,3.011514565,1.957056321,11.01644762,2.955440386
46.09638192,No,Travel_Rarely,595.6756215,Research & Development,18.07097252,2.000053919,Life Sciences,1,81.74938114,3.014314833,Male,89.85016276,1.994993909,2.017044909,Manufacturing Director,3.994520752,Single,5122.759904,7520.378908,2.982721868,Y,No,15.99737738,3.002539312,4.008552001,80,0.992359459,4.02853512,2.002036851,1.990524715,8.107994698,7.000900733,1.009255952,2.006370822
29.95149505,No,Non-Travel,565.7826652,Research & Development,18.00917204,2.999716193,Life Sciences,1,1522.951792,4.011493941,Male,45.85577515,2.008642439,1.989417753,Laboratory Technician,3.026082408,Single,4388.038952,17230.89398,0.97949465,Y,No,12.0240916,4.000498902,1.012484961,80,0.997098216,15.07714367,1.025179627,2.010952316,19.01273718,2.945964023,3.008216494,-0.011719621
28.05144423,No,Travel_Rarely,595.9429343,Sales,0.980839002,2.997990849,Human Resources,1,1132.53303,2.999915327,Male,56.89083556,2.995613611,2.007739179,Sales Representative,2.988813617,Divorced,4309.249846,6324.652398,0.998267237,Y,Yes,15.03986759,2.996648951,2.000670919,80,-0.003366553,10.10991751,5.019766491,1.998527455,7.043797739,6.003427731,1.026209904,7.981334954
51.82890066,No,Travel_Rarely,723.371756,Sales,10.0288114,2.021310859,Other,1,536.9352762,1.023066352,Male,46.0499736,2.001654115,2.015270967,Human Resources,2.996245065,Divorced,17638.51606,17630.80664,2.02604188,Y,Yes,17.98499354,3.001011055,2.000302649,80,-0.011463371,17.09503648,2.020260086,2.002998923,4.899633187,3.021514669,2.961882909,1.942488419
37.01890533,No,Travel_Frequently,883.6554015,Research & Development,4.985517989,1.998907741,Other,1,646.8263241,3.992892757,Male,78.7744039,3.001186455,1.009440307,Research Scientist,2.987862461,Married,1087.689274,22979.58074,1.991492771,Y,No,14.00545138,3.003801746,3.998562756,80,0.999412353,9.963537021,3.012120222,2.989596089,4.040863319,1.964855146,0.963609236,6.955913121
52.89991864,No,Travel_Frequently,876.7506175,Sales,1.059060225,0.992811461,Other,1,1555.935246,1.997741305,Female,94.86624015,2.003092157,1.001632567,Sales Representative,2.004026844,Married,2093.04556,27036.33104,0.962435078,Y,No,12.08517284,3.007227278,2.983558746,80,-0.009816206,13.97767324,5.997293774,1.991061277,5.949393925,-0.027053953,1.031271283,0.046578385
23.0338328,Yes,Travel_Frequently,368.7683554,Research & Development,24.04598549,4.002642096,Human Resources,1,1330.433993,1.981042304,Male,58.13052109,2.997104409,5.00310637,Laboratory Technician,2.007069567,Single,5696.297474,8532.600199,1.950501885,Y,Yes,18.96250967,3.001790579,1.987437854,80,2.006211464,9.995584603,-0.002914087,0.998912982,1.98392643,2.987436472,-0.057853462,3.013749849
28.97550362,Yes,Travel_Frequently,463.1973349,Sales,7.012248625,2.993857859,Marketing,1,1588.813805,3.002557415,Male,36.00420304,3.006173086,1.993923224,Human Resources,4.010018779,Married,5740.896671,24838.16809,5.019871786,Y,No,19.93364847,3.003602843,3.996286525,80,-0.000721902,5.939428649,5.99430503,2.002201385,3.043160566,3.954650951,0.068182742,6.021269414
32.77843284,Yes,Non-Travel,1471.447797,Research & Development,9.986546804,3.005296836,Technical Degree,1,497.0910422,1.990826933,Female,93.12617447,3.002575054,1.99448976,Research Director,3.994154495,Divorced,3626.809797,6703.855993,6.036734131,Y,Yes,16.9454784,3.000797407,3.016886423,80,0.994388405,7.921539029,3.019552436,1.998800948,9.086788667,6.996228884,1.96164762,11.99342194
47.86300535,No,Travel_Rarely,903.1749122,Human Resources,1.981608678,4.005041414,Human Resources,1,41.85059679,2.988162404,Male,48.14428745,2.003803256,2.99409689,Manufacturing Director,2.010361595,Married,2574.87945,13682.67351,0.980292055,Y,Yes,17.98612509,3.002253441,1.007658232,80,0.012334863,26.94481436,1.024829758,1.999602384,9.977112133,1.96733688,-0.022857508,2.994320656
34.06837312,No,Non-Travel,1316.708899,Sales,2.098465262,1.029451126,Medical,1,1309.336665,3.016119346,Male,32.6719859,2.998587235,1.001022356,Sales Representative,1.005796382,Divorced,10702.71731,10748.98701,1.004005043,Y,Yes,10.98892593,2.999429199,3.008250691,80,0.995125598,17.19427271,2.008491955,2.001356187,2.025154565,0.001382372,0.970686389,1.9642218
39.96063683,Yes,Non-Travel,544.6153649,Research & Development,1.94124191,3.005664305,Technical Degree,1,726.1287171,0.995669284,Female,32.01972034,3.000517296,5.00336856,Sales Representative,0.989816673,Single,3998.51147,15973.05022,0.003047924,Y,Yes,13.00902262,2.997309764,2.009527222,80,1.014488533,4.11040638,2.992649369,3.012540454,0.999400675,8.021536529,0.038461368,14.95816087
20.98335586,No,Non-Travel,1381.083925,Research & Development,19.99314102,2.999660707,Human Resources,1,346.8515738,4.017076599,Female,86.51604534,2.99543033,0.999026028,Laboratory Technician,2.974475472,Divorced,2970.776577,12392.11623,1.017829058,Y,No,18.96060347,3.006257341,1.992334169,80,0.003543301,31.88956076,1.98369359,2.992833209,10.08291714,7.010994387,7.028357609,10.01118394
34.01949569,Yes,Non-Travel,582.5600566,Sales,1.15860538,1.992995519,Life Sciences,1,545.9285913,0.992558994,Male,84.91705079,3.004722857,1.003116135,Healthcare Representative,3.006173554,Single,2628.833855,6032.748201,4.028459968,Y,No,11.07062169,4.002877067,2.996516086,80,0.002976709,9.947222735,1.998671718,2.996069076,-0.15719555,9.048864371,-0.00304276,7.025089092
48.00813498,No,Travel_Frequently,1452.965331,Sales,7.845720117,4.011079712,Life Sciences,1,2051.840532,4.008751726,Male,45.49397187,2.008252777,4.005519488,Sales Executive,2.982327903,Divorced,9030.839038,21680.61727,0.059090387,Y,Yes,13.02309825,2.99771563,2.982897444,80,0.99698157,8.040885827,1.992596939,3.002954807,0.996780308,-0.005707677,4.022480191,7.928773024
29.15303744,No,Non-Travel,179.3519247,Human Resources,9.998774412,4.001197549,Human Resources,1,985.900996,4.004757584,Male,91.22010167,2.998012726,0.99857925,Research Director,2.998988537,Married,6476.48314,19598.8407,6.028072147,Y,No,13.99571453,3.999473204,2.991077692,80,1.004344733,8.009571498,2.010979686,3.003198541,8.964180745,8.007983337,1.014990273,5.998618448
31.03902452,Yes,Non-Travel,258.9716007,Sales,7.107510392,1.995062121,Marketing,1,1495.684177,3.977591782,Male,67.87489435,0.986195395,0.975441083,Research Scientist,4.003020554,Divorced,3655.595736,23359.66233,8.987220351,Y,Yes,14.06411141,3.009290404,4.016357166,80,0.001821136,15.0088737,3.009778574,3.014529272,0.870775073,1.991913646,0.013482241,3.986473231
17.93251829,Yes,Travel_Frequently,133.4501602,Research & Development,3.036932776,2.015745278,Technical Degree,1,218.0856057,2.998059807,Female,61.33561,2.011225504,0.998545336,Sales Representative,0.987472598,Married,4031.200981,17842.56257,1.024491163,Y,Yes,12.0284616,3.001129396,0.988065504,80,0.988828527,10.98406827,1.984191205,1.993733798,8.029264837,1.986120182,5.017611359,-0.003504653
38.92980704,No,Travel_Rarely,634.1742554,Sales,22.93592475,2.996240854,Technical Degree,1,1500.722118,0.989593026,Male,35.14002537,3.000725644,0.999352211,Research Scientist,0.985768717,Divorced,2121.959131,9148.310474,2.008673683,Y,No,24.95533263,2.994488743,3.000677496,80,-0.007520043,1.049714863,2.027544104,4.011941352,9.956435283,8.002613237,0.015482082,1.946631518
37.02274194,Yes,Travel_Rarely,617.8074447,Sales,10.02450719,4.002899411,Human Resources,1,1036.708157,2.018494161,Male,59.68792198,2.9918049,2.009544749,Human Resources,4.017639121,Married,7585.953619,9117.963259,0.954537122,Y,Yes,10.97749232,2.996085604,2.998200264,80,1.000351616,20.04918657,2.006219471,2.997782928,16.96969155,12.9575903,-0.011823902,9.02669974
23.17514929,Yes,Travel_Frequently,1235.448576,Sales,0.991681116,4.031820101,Life Sciences,1,1252.416432,1.994305874,Female,42.09060702,2.999072048,2.001127757,Research Director,0.996268731,Single,4542.308078,15965.32964,1.000699186,Y,No,19.00289071,2.9961733,1.968517763,80,1.99962152,6.100098669,3.990492016,3.005012056,21.89776132,9.973186562,0.051320489,1.987293423
48.99973233,Yes,Non-Travel,504.784269,Research & Development,10.96154603,1.997405924,Life Sciences,1,1729.646952,0.999604988,Female,31.90604482,3.000946146,1.012986893,Research Director,3.013711388,Divorced,1985.834482,20303.76939,3.007121896,Y,Yes,17.99915409,2.995911391,1.995806891,80,0.000777775,2.980745342,3.014010229,3.995090055,1.981204678,6.040664685,1.004169773,6.981412369
39.18715404,Yes,Travel_Frequently,164.5983743,Research & Development,2.049366801,1.991773024,Human Resources,1,189.3473438,3.00140557,Male,56.06910061,1.993844937,0.997431928,Healthcare Representative,0.986079777,Married,2409.70106,25884.21391,0.970826998,Y,No,12.00033832,3.002243149,1.994854789,80,0.009804731,7.875925376,1.993436386,3.013944572,2.024266539,6.999797033,0.004735006,-0.010813425
48.01559187,No,Travel_Rarely,691.9039585,Research & Development,1.087431828,3.007822605,Technical Degree,1,118.4356393,2.997335645,Female,94.62927482,3.004525863,2.005717138,Sales Representative,4.022564267,Married,4743.277373,10100.41982,1.003323168,Y,No,20.05490775,2.999415963,2.987367772,80,1.028087568,9.935912394,4.010721209,1.99066662,1.968996713,7.04504379,0.024704394,0.029905167
28.13443677,Yes,Non-Travel,650.6302747,Research & Development,0.94951823,0.983545112,Human Resources,1,1036.092897,3.002231789,Female,40.7307992,3.00216642,5.018914406,Healthcare Representative,4.001018473,Divorced,4702.314992,15521.96274,4.999557915,Y,No,11.96533691,3.999774752,4.006424895,80,0.010055068,0.966309922,3.017547166,2.000171487,13.9815211,0.000930561,-0.007207948,6.974788665
37.9865734,Yes,Travel_Rarely,399.2159566,Sales,0.952017187,3.99650501,Other,1,1258.586146,3.998661207,Male,97.80226682,3.010118191,2.999481723,Sales Representative,4.007150607,Single,4419.346205,13677.00405,1.9977755,Y,Yes,12.97449756,3.007557317,3.983927704,80,2.003406307,14.00911235,2.012157474,2.991649326,5.050135105,0.073185893,7.964947592,3.951548754
27.18774638,Yes,Travel_Rarely,1254.833791,Human Resources,5.877798091,4.001489254,Marketing,1,1145.201029,2.993306928,Male,38.9888336,3.998900837,2.010680231,Research Scientist,4.024672403,Divorced,2611.969486,5722.54924,0.97157752,Y,No,18.04121794,4.001553723,4.012033839,80,2.003189431,7.035317792,2.00427943,0.993878144,2.978841783,3.950216632,2.99293955,8.045248381
29.10875937,No,Non-Travel,607.2284327,Human Resources,20.85642984,1.972132286,Life Sciences,1,1176.851831,3.008240792,Male,86.34062237,2.990695441,2.016918108,Sales Executive,3.989306396,Single,6793.105992,21767.11074,0.999465024,Y,Yes,12.00803074,3.00203795,3.989486168,80,0.017729791,7.964884782,1.994895963,2.995846638,6.08277143,0.045458252,5.980702526,1.959817536
24.10155754,No,Travel_Frequently,412.1239089,Sales,9.994801672,2.981074999,Life Sciences,1,38.05320081,3.98270615,Male,40.95734648,3.002185997,0.995526115,Healthcare Representative,0.998088139,Married,10404.03666,4129.964291,0.981611432,Y,Yes,11.98697382,2.995108681,3.001503332,80,0.990034078,3.099537405,3.007178119,3.999309466,0.952257749,7.049128174,0.029140657,4.975363985
50.07728825,No,Non-Travel,1415.094172,Human Resources,0.916936814,2.993299566,Marketing,1,1259.798038,1.017677407,Female,65.72534927,3.009255786,2.002615625,Research Scientist,0.987743719,Married,4744.970012,17093.11366,-0.003020126,Y,Yes,11.05114071,3.00032415,1.985113458,80,0.995991787,19.85620045,2.00779648,3.001740057,3.941088426,6.952725182,-0.06506314,-0.007366928
41.06194338,Yes,Non-Travel,154.3058258,Research & Development,23.78911693,4.004314384,Marketing,1,248.7230009,3.007125746,Male,31.9713193,2.01432113,0.980973111,Manufacturing Director,3.004208912,Married,5960.931391,19604.6381,1.044660992,Y,Yes,14.96904412,3.995003928,1.003127563,80,0.000635899,3.931787713,2.010604883,1.992255222,10.10104233,2.0578634,-0.004423779,0.06349592
